83575
83575
82900
82110
81075
81075
81075
80582
78833
78833
78833
78833
78833
78833
78236
78236
77624
77429
76981
76613
76111
75155
74808
74691
74691
74688
74593
73918
73918
73918
73918
73918
73707
73645
73645
73389
73389
73389
73389
73389
73389
73389
73389
72551
72551
72551
72169
72169
72169
72169
72106
72105
72105
71972
71972
71972
71972
70663
70663
70663
70663
70663
70663
70663
70663
70663
70663
70554
70554
70554
70380
69534
69534
69482
69482
69482
69219
69219
68823
68823
68571
68525
68525
68525
68420
68177
68177
67527
67527
67527
67527
67325
67325
67186
67186
66776
66776
66759
66759
66174
66174
66174
66174
66174
66082
66080
65761
65761
65694
65694
65594
65305
65305
65305
65305
65287
65287
65287
65287
65287
64787
64787
64787
64787
64787
64689
64689
64689
64689
64398
64398
64238
64238
64238
64184
64069
64069
63952
63952
63952
63540
63540
63540
63450
63450
63430
63388
62976
62825
62825
62825
62825
62569
62569
62306
62306
62306
61970
61356
61356
61020
61016
61016
60944
60944
60852
60604
60604
60428
60428
60419
60419
60419
60304
60221
60221
60221
60221
60221
60221
60119
60002
59696
59696
59696
59696
59696
59696
59696
59696
59696
59696
59696
59525
59415
59415
59415
59403
59403
59403
59403
59247
59167
59167
59006
58637
58637
58300
58300
58300
58158
57941
57941
57681
57681
57502
57502
57455
57434
56914
56914
56667
56667
56667
56667
56440
56440
56440
56440
56440
56440
56440
56399
56037
56037
56037
56037
56037
55414
55414
55414
55262
55262
55262
55262
55222
55151
55067
54888
54888
54888
54888
54801
54691
54691
54691
54607
54607
54592
54152
54152
54111
54111
54111
53969
53837
53837
53718
53718
53604
53421
53421
53286
53286
53286
53286
53286
53286
52789
52789
52789
52789
52606
52429
52429
52429
52429
52429
52427
52279
52279
52239
52239
52239
52239
52239
52239
52239
52085
52085
52085
52085
52026
52026
51964
51964
51964
51964
51964
51964
51310
51310
51310
51310
51310
51310
51310
51310
51310
51310
50685
50604
50604
50604
50604
50604
50604
50604
50604
50604
50604
50604
50604
50604
50502
50502
50502
50171
50171
50171
50171
50155
49976
49976
49976
49976
49976
49976
49976
49976
49605
49605
49605
49605
49605
49605
49332
49332
49332
49332
49332
49332
49332
49332
49314
48931
48931
48931
48931
48931
48931
48844
48844
48844
48844
48844
48844
48778
48778
48759
48759
48759
48759
48686
